event_time;event_type;product_id;category_code;brand;price;user_id;user_session
2020-09-24 12:52:35 UTC;view;1794638;electronics.telephone;palmexx;1022,25;1515915625519409005;Lm4hKDwsjP
2020-09-24 12:52:41 UTC;view;4102677;;ural;1104,9;1515915625519409040;MvPT5BoV3h
2020-09-24 12:52:52 UTC;view;1822823;;bort;13781,67;1515915625519409110;siVoR471k3
2020-09-24 12:53:01 UTC;view;822426;computers.peripherals.camera;logitech;10731,45;1515915625513574486;2gngxS29Ts
2020-09-24 12:53:04 UTC;view;303722;;;2652,63;1515915625519409028;pA8bsEFPS7
2020-09-24 12:53:09 UTC;view;1341995;computers.peripherals.printer;;1313,7;1515915625519408974;1PsY7qMWIn
2020-09-24 12:53:13 UTC;purchase;3506322;computers.components.tv_tuner;perfeo;1695,63;1515915625519406764;Wi5ldgNNvi
2020-09-24 12:53:26 UTC;cart;3760001;computers.peripherals.printer;canon;27377,16;1515915625519407713;R81eNzlilb
2020-09-24 12:53:33 UTC;purchase;822426;computers.peripherals.camera;logitech;10731,45;1515915625513574486;2gngxS29Ts
2020-09-24 12:53:40 UTC;cart;3537391;electronics.telephone;;2817,06;1515915625423858244;UlCsGbn9mh
2020-09-24 12:53:43 UTC;view;802233;computers.peripherals.mouse;;1383,3;1515915625519406697;9qM2u7c0Wy
2020-09-24 12:54:49 UTC;view;4102331;stationery.cartrige;nv-print;2079,3;1515915625519407440;4HVgX9DJ8w
2020-09-24 12:54:55 UTC;view;4102331;stationery.cartrige;nv-print;2079,3;1515915625519407440;SHRaLBtBAg
2020-09-24 12:55:24 UTC;view;4170488;computers.desktop;steelseries;5088,63;1515915625519410002;5jbN4Ng9No
2020-09-24 12:55:28 UTC;view;1785245;stationery.cartrige;canon;3750,57;1515915625447624881;rFOH4hSPMx
2020-09-24 12:55:29 UTC;view;593702;computers.peripherals.printer;uninet;1002,24;1515915625519410054;qlqOpiqxPw
2020-09-24 12:55:41 UTC;view;4102331;stationery.cartrige;nv-print;2079,3;1515915625519407440;4HVgX9DJ8w
2020-09-24 12:55:52 UTC;view;4102332;stationery.cartrige;nv-print;2720,49;1515915625519407440;4HVgX9DJ8w
2020-09-24 12:56:23 UTC;view;3829661;stationery.cartrige;xerox;8008,35;1515915625519410412;zxEMcGDjoR
2020-09-24 12:56:27 UTC;view;593727;electronics.audio.acoustic;zetton;1077,06;1515915625519410290;40Go2pTPt2
2020-09-24 12:56:39 UTC;purchase;3506322;computers.components.tv_tuner;perfeo;1695,63;1515915625519406764;Wi5ldgNNvi
2020-09-24 12:56:45 UTC;view;4102337;stationery.cartrige;nv-print;2720,49;1515915625519407440;4HVgX9DJ8w
2020-09-24 12:56:45 UTC;view;1453662;;beurer;7505,49;1515915625519410552;sTnzGjwc1J
2020-09-24 12:57:07 UTC;view;641524;;grandstream;42355,08;1515915625519410699;cdRynqt5WS
2020-09-24 12:57:10 UTC;view;1154498;computers.peripherals.wifi;keenetic;11310;1515915625519410625;qqKpv2ZVvB
2020-09-24 12:57:11 UTC;view;262161;;panasonic;6433,65;1515915625519276933;TiNDLrlTgl
2020-09-24 12:57:12 UTC;view;4102339;stationery.cartrige;nv-print;2720,49;1515915625519407440;4HVgX9DJ8w
2020-09-24 12:57:53 UTC;view;4102105;electronics.audio.headphone;xiaomi;1470,3;1515915625425875161;yitcUpAMty
2020-09-24 12:58:06 UTC;view;139139;computers.components.cooler;deepcool;1250,19;1515915625519410912;yEomOdZ8tV
2020-09-24 12:58:24 UTC;view;50684;;;2278,53;1515915625516054492;05b61e88-2de0-4f94-a2f5-1cac25eee5eb
2020-09-24 12:58:46 UTC;view;1414369;electronics.video.tv;samsung;172593,21;1515915625519411326;lZh5dBAAyT
2020-09-24 12:59:04 UTC;view;826668;computers.components.hdd;smartbuy;6250,08;1515915625379491111;3cdf951f-f5b2-48ef-b9a4-4dabe9d0178c
2020-09-24 12:59:19 UTC;view;4170517;;orient;6948,69;1515915625519410933;slnV4B0mJn
2020-09-24 12:59:29 UTC;view;798597;;;1477,26;1515915625519411490;lTVwhByzuP
2020-09-24 12:59:46 UTC;view;798597;;;1477,26;1515915625519411490;lTVwhByzuP
2020-09-24 12:59:49 UTC;view;1652053;electronics.telephone;sirius;1712,16;1515915625519411232;mjY7T7vKsY
2020-09-24 13:00:37 UTC;view;1004613;;;12511,47;1515915625519356010;3jFpdbozOd
2020-09-24 13:01:41 UTC;view;665275;auto.accessories.player;alpine;17607,06;1515915625519412339;DSKO0iyPpK
2020-09-24 13:01:57 UTC;view;665275;auto.accessories.player;alpine;17607,06;1515915625519412339;nwawHnvExa
2020-09-24 13:02:15 UTC;view;903002;stationery.cartrige;ricoh;6217,02;1515915625508455658;14540932-5de5-418d-aa3d-00d21c165021
2020-09-24 13:02:17 UTC;view;1013353;stationery.cartrige;cactus;2014,92;1515915625508455658;ac4d1a45-24f2-4ef0-805e-b2b6b00d5c65
2020-09-24 13:02:20 UTC;cart;665275;auto.accessories.player;alpine;17607,06;1515915625519412339;nwawHnvExa
2020-09-24 13:02:41 UTC;view;481825;electronics.tablet;;994,41;1515915625519412521;JbKACvlulh
2020-09-24 13:02:50 UTC;view;3829062;computers.peripherals.joystick;sony;5680,23;1515915625519407662;pvw2wEqQrV
2020-09-24 13:03:27 UTC;view;129244;;;10884,57;1515915625519412963;DRl00rV6A2
2020-09-24 13:03:48 UTC;view;586709;stationery.cartrige;hp;3726,21;1515915625519412753;StVSv4kqlI
2020-09-24 13:04:33 UTC;view;947773;;metabo;16845,81;1515915625514902385;ec9c684f-0416-4fcb-a696-e17e4b67528e
2020-09-24 13:05:16 UTC;view;628093;computers.notebook;;8506,86;1515915625519413563;xqMaalBGky
2020-09-24 13:06:19 UTC;view;219460;computers.notebook;;1546,86;1515915625519413443;Y7NcH2yeFt
2020-09-24 13:06:23 UTC;view;640592;computers.peripherals.printer;;1716,51;1515915625519413953;LMM0eZwXjN
2020-09-24 13:06:24 UTC;view;219460;computers.notebook;;1546,86;1515915625519413443;Y7NcH2yeFt
2020-09-24 13:06:27 UTC;view;3791351;computers.components.cpu;amd;17773,23;1515915625518103390;nsWLfKc857
2020-09-24 13:06:31 UTC;view;422671;appliances.kitchen.microwave;samsung;11319,57;1515915625519413944;yNN0uI6uiA
2020-09-24 13:06:43 UTC;view;778064;;huawei;7167,06;1515915625519413844;g6vbOXrWQx
2020-09-24 13:06:49 UTC;view;4279;computers.peripherals.camera;logitech;2302,02;1515915625519413187;eH2JdFYJBF
2020-09-24 13:06:51 UTC;view;1027836;electronics.camera.video;sony;186086,04;1515915625518971679;9qM6sla8Yx
2020-09-24 13:07:14 UTC;view;3580501;computers.peripherals.printer;elp;1250,19;1515915625519414273;FmSwyBbzf8
2020-09-24 13:07:22 UTC;view;947774;;metabo;14467,23;1515915625514902385;ec9c684f-0416-4fcb-a696-e17e4b67528e
2020-09-24 13:07:32 UTC;view;219458;computers.notebook;;1201,47;1515915625519413443;Y7NcH2yeFt
2020-09-24 13:08:51 UTC;view;787607;;huawei;5233,92;1515915625519413844;g6vbOXrWQx
2020-09-24 13:08:59 UTC;view;7597;;kingston;1364,16;1515915625519413554;EPCTJzjBmZ
2020-09-24 13:09:01 UTC;view;1029293;;huawei;4404,81;1515915625519413844;g6vbOXrWQx
2020-09-24 13:09:07 UTC;view;819888;computers.notebook;pitatel;2175;1515915625519413846;PSu0J7OpOR
2020-09-24 13:09:07 UTC;view;1843507;auto.accessories.player;pioneer;13383,21;1515915625519414849;Q2umlU33sr
2020-09-24 13:09:23 UTC;view;547414;computers.components.motherboard;asus;30915,45;1515915625519415050;VM3RN1En0o
2020-09-24 13:10:09 UTC;view;586709;stationery.cartrige;hp;3726,21;1515915625519412753;StVSv4kqlI
2020-09-24 13:10:11 UTC;view;947773;;metabo;16845,81;1515915625514902385;ec9c684f-0416-4fcb-a696-e17e4b67528e
2020-09-24 13:10:19 UTC;view;4279;computers.peripherals.camera;logitech;2302,02;1515915625519413187;eH2JdFYJBF
2020-09-24 13:10:20 UTC;view;1422942;electronics.telephone;sirius;801,27;1515915625519414691;CXWqmp3Vsv
2020-09-24 13:10:47 UTC;cart;947773;;metabo;16845,81;1515915625514902385;ec9c684f-0416-4fcb-a696-e17e4b67528e
2020-09-24 13:11:19 UTC;view;586709;stationery.cartrige;hp;3726,21;1515915625519412753;StVSv4kqlI
2020-09-24 13:11:28 UTC;view;337150;;;1077,06;1515915625519415453;1I6EaV0JN1
2020-09-24 13:11:33 UTC;view;4044495;computers.desktop;;4648,41;1515915625519415793;IRbohLnWaO
2020-09-24 13:11:36 UTC;view;947773;;metabo;16845,81;1515915625514902385;ec9c684f-0416-4fcb-a696-e17e4b67528e
2020-09-24 13:12:00 UTC;view;822426;computers.peripherals.camera;logitech;10731,45;1515915625519397646;4yATRUcSTh
2020-09-24 13:12:05 UTC;view;665275;auto.accessories.player;alpine;17607,06;1515915625519412339;nwawHnvExa
2020-09-24 13:12:08 UTC;view;4036602;auto.accessories.radar;neoline;23325,57;1515915625462404425;6Gw15ZMaGw
2020-09-24 13:12:24 UTC;cart;822426;computers.peripherals.camera;logitech;10731,45;1515915625519397646;4yATRUcSTh
2020-09-24 13:12:30 UTC;view;782917;computers.desktop;msi;5669,79;1515915625519416152;HpBlaVaIlG
2020-09-24 13:12:39 UTC;view;609873;computers.notebook;topon;2610;1515915625519413846;PSu0J7OpOR
2020-09-24 13:13:05 UTC;view;819872;computers.notebook;pitatel;2610;1515915625519413846;PSu0J7OpOR
2020-09-24 13:13:11 UTC;view;4044495;computers.desktop;;4648,41;1515915625519416390;KBlbZSa2DB
2020-09-24 13:13:31 UTC;view;4156074;computers.desktop;;4557,06;1515915625519416390;KBlbZSa2DB
2020-09-24 13:13:39 UTC;view;1507368;computers.peripherals.wifi;keenetic;15038,82;1515915625360775587;T99KzI1Z2X
2020-09-24 13:13:57 UTC;cart;4156074;computers.desktop;;4557,06;1515915625519416390;KBlbZSa2DB
2020-09-24 13:14:23 UTC;purchase;822426;computers.peripherals.camera;logitech;10731,45;1515915625519397646;4yATRUcSTh
2020-09-24 13:15:23 UTC;view;589968;;redmond;2497,77;1515915625519417221;yd9eithKZG
2020-09-24 13:16:37 UTC;view;822426;computers.peripherals.camera;logitech;10731,45;1515915625519397646;4yATRUcSTh
2020-09-24 13:16:44 UTC;view;716611;computers.network.router;d-link;4623,18;1515915625519417750;1ubYfjSYhD
2020-09-24 13:16:57 UTC;cart;822426;computers.peripherals.camera;logitech;10731,45;1515915625519397646;4yATRUcSTh
2020-09-24 13:17:02 UTC;view;4279;computers.peripherals.camera;logitech;2302,02;1515915625519413187;eH2JdFYJBF
2020-09-24 13:17:13 UTC;view;3791351;computers.components.cpu;amd;17773,23;1515915625516323548;TFQhJxS3IW
2020-09-24 13:17:19 UTC;view;3791776;computers.components.cpu;intel;22131,06;1515915625519417940;zTl0vw3Dx4
2020-09-24 13:17:25 UTC;view;1301736;computers.peripherals.mouse;ritmix;1236,27;1515915625499464170;VrUZO2xLd2
2020-09-24 13:18:00 UTC;view;4279;computers.peripherals.camera;logitech;2302,02;1515915625519413187;eH2JdFYJBF
2020-09-24 13:18:02 UTC;purchase;822426;computers.peripherals.camera;logitech;10731,45;1515915625519397646;4yATRUcSTh
2020-09-24 13:18:10 UTC;view;4170530;;orient;4124,67;1515915625519416831;MGrgKnvldE
2020-09-24 13:18:36 UTC;view;1756800;accessories.bag;dell;5347,02;1515915625519418420;l6NCLZfW1F
2020-09-24 13:18:44 UTC;view;235105;computers.peripherals.wifi;mikrotik;7634,25;1515915625360775587;T99KzI1Z2X
2020-09-24 13:19:00 UTC;view;4013582;electronics.telephone;sirius;2347,26;1515915625519418398;kPUfgi4fwC
2020-09-24 13:19:02 UTC;view;1144721;construction.tools.drill;metabo;11441,37;1515915625519418218;jvg7zNBv1w
2020-09-24 13:19:06 UTC;view;1614097;electronics.audio.acoustic;remax;3728,82;1515915625519418511;ifPsEMLnUN
2020-09-24 13:19:11 UTC;view;889263;computers.peripherals.printer;xerox;17662,74;1515915625519412452;k46okF5XwK
2020-09-24 13:19:23 UTC;purchase;947773;;metabo;16845,81;1515915625514902385;da24222b-b213-4d89-8a7f-dde741bf9cd5
2020-09-24 13:19:25 UTC;view;1521646;computers.components.motherboard;asrock;4841,55;1515915625519418575;DGUW2fo30V
2020-09-24 13:19:35 UTC;view;175146;auto.accessories.parktronic;;3334,71;1515915625519418178;vMFOFsc44D
2020-09-24 13:20:14 UTC;purchase;822426;computers.peripherals.camera;logitech;10731,45;1515915625519397646;4yATRUcSTh
2020-09-24 13:20:23 UTC;view;1505982;;;2872,74;1515915625508240534;vDkDlaEINK
2020-09-24 13:20:38 UTC;view;1569797;electronics.telephone;;2844,9;1515915625519418398;kPUfgi4fwC
2020-09-24 13:21:01 UTC;view;775011;;bosch;10421,73;1515915625519419274;fVDJn8xCa2
2020-09-24 13:21:02 UTC;view;852686;electronics.telephone;samsung;6794,7;1515915625519419278;mxEiftElKD
2020-09-24 13:21:09 UTC;view;137302;computers.components.motherboard;asus;4798,92;1515915625519418575;DGUW2fo30V
2020-09-24 13:21:09 UTC;view;4038506;electronics.telephone;xiaomi;29537,37;1515915625519419312;w6bDA6xXmS
2020-09-24 13:21:11 UTC;view;215454;;;853,47;1515915625519419295;4U8OOwyTwz
2020-09-24 13:21:13 UTC;view;1756528;electronics.telephone;digma;5882,94;1515915625519419342;hJBhPXhSCY
2020-09-24 13:21:25 UTC;view;4038506;electronics.telephone;xiaomi;29537,37;1515915625519419312;fCCLi5n8QL
2020-09-24 13:21:31 UTC;view;871846;;telecom;1549,47;1515915625519419456;KqDXV6x9xZ
2020-09-24 13:21:50 UTC;view;212225;computers.components.cpu;amd;5250,45;1515915625519418575;DGUW2fo30V
2020-09-24 13:21:54 UTC;view;453525;electronics.video.tv;sky;4141,2;1515915625519419411;ICxgkclJgP
2020-09-24 13:22:02 UTC;cart;4038506;electronics.telephone;xiaomi;29537,37;1515915625519419312;fCCLi5n8QL
2020-09-24 13:22:04 UTC;view;1012136;electronics.telephone;sirius;2002,74;1515915625451472213;e1835312-bdcb-4742-9f67-906fc9a73690
2020-09-24 13:22:08 UTC;view;1012136;electronics.telephone;sirius;2002,74;1515915625451472213;wRkCbdkUfS
2020-09-24 13:22:22 UTC;view;611681;stationery.paper;lomond;2111,49;1515915625519419776;2HBMHZBKBt
2020-09-24 13:22:23 UTC;view;1454357;computers.peripherals.printer;canon;24274,74;1515915625519419779;V0MMt8c5Iv
2020-09-24 13:22:58 UTC;view;809948;computers.components.motherboard;asus;5609,76;1515915625519419864;4sa5QVD5fi
2020-09-24 13:23:00 UTC;view;4102616;electronics.audio.acoustic;defender;17997,69;1515915625407246095;hFrdKXnpyD
2020-09-24 13:23:07 UTC;view;664811;appliances.sewing_machine;janome;12180;1515915625420115279;CFPXhkfi4s
2020-09-24 13:23:09 UTC;view;611681;stationery.paper;lomond;2111,49;1515915625519419776;Q4RguSYkAq
2020-09-24 13:23:15 UTC;view;1735131;computers.peripherals.printer;epson;18286,53;1515915625519419779;V0MMt8c5Iv
2020-09-24 13:23:24 UTC;view;775488;computers.notebook;topon;1187,55;1515915625519420150;tB84faJiHS
2020-09-24 13:24:33 UTC;view;246841;;;2542,14;1515915625519420618;PYBMKRBcKs
2020-09-24 13:24:50 UTC;view;775488;computers.notebook;topon;1187,55;1515915625519420150;PBPJ6CbRZi
2020-09-24 13:25:04 UTC;view;266524;stationery.cartrige;;12254,82;1515915625361168949;zCK5qSKeE6
2020-09-24 13:25:13 UTC;view;889614;computers.peripherals.monitor;hama;3945,45;1515915625519420883;XKUzFI5Ve8
2020-09-24 13:25:14 UTC;view;392795;computers.components.videocards;sapphire;3902,82;1515915625519419798;NIdXh37BGL
2020-09-24 13:25:29 UTC;view;889614;computers.peripherals.monitor;hama;3945,45;1515915625519420883;XKUzFI5Ve8
2020-09-24 13:25:45 UTC;purchase;947773;;metabo;16845,81;1515915625514902385;da24222b-b213-4d89-8a7f-dde741bf9cd5
2020-09-24 13:25:46 UTC;view;3828982;construction.tools.pump;p.i.t.;2128,02;1515915625519421081;m6SRsr9EyK
2020-09-24 13:25:47 UTC;view;453836;computers.desktop;multitronics;6386,67;1515915625519420976;sPcggEHGLx
2020-09-24 13:26:18 UTC;view;947773;;metabo;16845,81;1515915625514902385;ec9c684f-0416-4fcb-a696-e17e4b67528e
2020-09-24 13:26:24 UTC;view;3569747;;selenga;1222,35;1515915625518361446;brji6fCaST
2020-09-24 13:26:48 UTC;view;1803694;computers.network.router;mikrotik;20965,26;1515915625360775587;T99KzI1Z2X
2020-09-24 13:26:52 UTC;view;892154;electronics.video.projector;cactus;2745,72;1515915625519421513;N2lSrIjJld
2020-09-24 13:26:52 UTC;view;4170362;computers.components.cooler;lenovo;5481;1515915625519421517;ZCQiL1rOoO
2020-09-24 13:26:59 UTC;view;1148993;computers.peripherals.monitor;asus;91989,45;1515915625399431063;qI2ILCw35i
2020-09-24 13:27:01 UTC;view;1148993;computers.peripherals.monitor;asus;91989,45;1515915625399431063;OFVAuTUNOl
2020-09-24 13:27:11 UTC;view;4035841;computers.peripherals.wifi;tp-link;10463,49;1515915625519421618;g7qZ3MZrIX
2020-09-24 13:27:25 UTC;view;1735481;computers.components.motherboard;asus;11669,31;1515915625457059599;FYISE5LN47
2020-09-24 13:27:39 UTC;view;1248644;electronics.telephone;;883,92;1515915625519420421;2hOwgceIBS
2020-09-24 13:27:41 UTC;view;453844;;multitronics;1773,06;1515915625519421807;MKhdtpq5SM
2020-09-24 13:27:44 UTC;view;453844;;multitronics;1773,06;1515915625519421807;rTLaBXtgjK
2020-09-24 13:28:08 UTC;view;4032376;electronics.clocks;samsung;24514,86;1515915625519421978;OsPIFENRih
2020-09-24 13:28:09 UTC;view;649110;;;1345,02;1515915625519421729;zHrxxOI8Mh
2020-09-24 13:28:13 UTC;view;4101759;;kingston;3648,78;1515915625454237078;UtIPAl8TxQ
2020-09-24 13:28:21 UTC;view;885808;stationery.cartrige;nv-print;1255,41;1515915625404266915;1c78ee60-5c0c-4f6b-a784-c788b6320324
2020-09-24 13:28:37 UTC;view;916820;;;8302,41;1515915625519344745;moGC3lVEXD
2020-09-24 13:28:51 UTC;view;58307;computers.components.videocards;gigabyte;4202,1;1515915625519419798;NIdXh37BGL
2020-09-24 13:28:55 UTC;view;1341992;stationery.cartrige;hi-black;1429,41;1515915625404266915;1c78ee60-5c0c-4f6b-a784-c788b6320324
2020-09-24 13:29:03 UTC;cart;453844;;multitronics;1773,06;1515915625519421807;rTLaBXtgjK
2020-09-24 13:29:28 UTC;view;895009;electronics.telephone;;952,65;1515915625423439973;e076a4ff-df84-4c01-90fc-9366f749fea4
2020-09-24 13:29:28 UTC;view;809948;computers.components.motherboard;asus;5609,76;1515915625519071433;YdkiWD3QsT
2020-09-24 13:29:52 UTC;view;1399929;computers.network.router;mikrotik;14589,9;1515915625360775587;T99KzI1Z2X
2020-09-24 13:29:53 UTC;view;6141;;;1495,53;1515915625519422575;7vkO1QaFMO
2020-09-24 13:30:10 UTC;view;453844;;multitronics;1773,06;1515915625519421807;rTLaBXtgjK
2020-09-24 13:30:11 UTC;view;4101759;;kingston;3648,78;1515915625454237078;UtIPAl8TxQ
2020-09-24 13:30:17 UTC;view;79723;appliances.kitchen.coffee_machine;kelli;1629,51;1515915625436447303;QIPuSJhmDm
2020-09-24 13:30:47 UTC;view;3830564;;cameronsino;1505,1;1515915625519422882;iQWUOqFu43
2020-09-24 13:30:58 UTC;cart;4101759;;kingston;3648,78;1515915625454237078;UtIPAl8TxQ
2020-09-24 13:31:18 UTC;view;453844;;multitronics;1773,06;1515915625519421807;rTLaBXtgjK
2020-09-24 13:31:27 UTC;view;4027952;computers.ebooks;pocketbook;22434,69;1515915625447699065;lhuHFEJkSq
2020-09-24 13:31:32 UTC;view;798859;;sony;30664,02;1515915625462038992;Tz8aq6bw2G
2020-09-24 13:31:46 UTC;view;3791337;computers.desktop;;2877,96;1515915625513762866;LoXnexWbgC
2020-09-24 13:31:47 UTC;view;827293;computers.network.router;mikrotik;6811,23;1515915625360775587;T99KzI1Z2X
2020-09-24 13:31:48 UTC;view;1576524;;bosch;9295,08;1515915625394687208;bYwP5DXJoM
2020-09-24 13:32:11 UTC;view;1785246;stationery.cartrige;canon;3935,88;1515915625519423378;d6yZpCk48w
2020-09-24 13:32:16 UTC;view;886564;appliances.kitchen.blender;philips;18173,43;1515915625519423407;ScUbpYh2Ee
2020-09-24 13:32:18 UTC;view;1270386;electronics.telephone;lg;3204,21;1515915625509321340;a9ec5a93-d2af-4f14-b873-362d7ce4e670
2020-09-24 13:32:22 UTC;view;822903;computers.network.router;mikrotik;5381,82;1515915625360775587;T99KzI1Z2X
2020-09-24 13:32:27 UTC;view;3698884;;kitfort;5761,14;1515915625518450815;3ij13lQIlz
2020-09-24 13:32:48 UTC;view;1682392;;palmexx;1477,26;1515915625519423538;tB4ueFJn8G
2020-09-24 13:32:52 UTC;view;1803694;computers.network.router;mikrotik;20965,26;1515915625360775587;T99KzI1Z2X
2020-09-24 13:32:58 UTC;view;130901;computers.components.power_supply;hipro;2571,72;1515915625391495749;JbLSda6HK0
2020-09-24 13:32:59 UTC;purchase;4101759;;kingston;3648,78;1515915625454237078;UtIPAl8TxQ
2020-09-24 13:33:11 UTC;view;1247840;;supermicro;56776,2;1515915625519423770;Bybf0EekJh
2020-09-24 13:33:26 UTC;view;194204;appliances.sewing_machine;janome;40923,06;1515915625519423879;2LxzCNdJQj
2020-09-24 13:33:35 UTC;view;911745;;;8792,22;1515915625519344745;moGC3lVEXD
2020-09-24 13:33:38 UTC;view;3791337;computers.desktop;;2877,96;1515915625513762866;5015d855-c810-4d89-875b-19b7a6a04650
2020-09-24 13:33:39 UTC;view;408472;stationery.cartrige;;1224,96;1515915625499071792;ydWu6mXPBS
2020-09-24 13:33:47 UTC;view;403180;stationery.battery;;136,59;1515915625485268071;xP6YcgoJSK
2020-09-24 13:33:54 UTC;view;1413245;electronics.audio.microphone;maono;1766,1;1515915625519423883;0nGjhb2Hfj
2020-09-24 13:33:58 UTC;view;1247840;;supermicro;56776,2;1515915625519423770;Bybf0EekJh
2020-09-24 13:34:33 UTC;view;3791351;computers.components.cpu;amd;17773,23;1515915625466016884;0dabe1e7-023d-4cb7-8151-364d71e20524
2020-09-24 13:34:47 UTC;view;3791351;computers.components.cpu;amd;17773,23;1515915625466016884;cNBI4oHKxq
2020-09-24 13:35:02 UTC;view;3791351;computers.components.cpu;amd;17773,23;1515915625519424460;bjj7weh6DR
2020-09-24 13:35:37 UTC;view;846904;computers.peripherals.wifi;huawei;12967,35;1515915625519243564;9AThRh2v47
2020-09-24 13:35:43 UTC;cart;3791351;computers.components.cpu;amd;17773,23;1515915625466016884;cNBI4oHKxq
2020-09-24 13:35:58 UTC;view;1785246;stationery.cartrige;canon;3935,88;1515915625519424804;di7o4OWZKP
2020-09-24 13:36:07 UTC;view;591435;computers.peripherals.wifi;mikrotik;12382,71;1515915625360775587;T99KzI1Z2X
2020-09-24 13:36:29 UTC;view;1576524;;bosch;9295,08;1515915625394687208;bYwP5DXJoM
2020-09-24 13:36:44 UTC;purchase;3791351;computers.components.cpu;amd;17773,23;1515915625466016884;cNBI4oHKxq
2020-09-24 13:37:00 UTC;view;416536;computers.network.router;mikrotik;9896,25;1515915625360775587;T99KzI1Z2X
2020-09-24 13:37:19 UTC;view;387951;computers.components.videocards;asus;4435,26;1515915625519419798;NIdXh37BGL
2020-09-24 13:37:20 UTC;view;3661661;;;20884,35;1515915625519425291;H3VFqne4se
2020-09-24 13:37:20 UTC;view;3829640;;bkt;1161,45;1515915625519425296;NHhg3L5q5h
2020-09-24 13:37:21 UTC;view;3791351;computers.components.cpu;amd;17773,23;1515915625519425324;7gvOZLqial
2020-09-24 13:37:31 UTC;view;1296563;computers.peripherals.wifi;mikrotik;6244,86;1515915625360775587;T99KzI1Z2X
2020-09-24 13:37:38 UTC;view;304833;stationery.stapler;;1465,08;1515915625519425412;SeH2rrLPEw
2020-09-24 13:37:58 UTC;view;337116;;;1270,2;1515915625519425408;AuzPpAcvCC
2020-09-24 13:38:25 UTC;view;1528935;computers.network.router;mikrotik;6043,02;1515915625360775587;T99KzI1Z2X
2020-09-24 13:38:33 UTC;view;3642613;computers.components.network_adapter;anker;2430,78;1515915625519425264;9atTTCdlNQ
2020-09-24 13:38:50 UTC;view;1803694;computers.network.router;mikrotik;20965,26;1515915625360775587;T99KzI1Z2X
2020-09-24 13:38:53 UTC;view;3634391;construction.tools.soldering;w.e.p;18452,7;1515915625519425893;2keoSu2cN8
2020-09-24 13:39:16 UTC;view;3793251;;bbk;1117,08;1515915625518361446;brji6fCaST
2020-09-24 13:39:43 UTC;view;3791351;computers.components.cpu;amd;17773,23;1515915625466016884;cNBI4oHKxq
2020-09-24 13:39:46 UTC;view;3829282;;blast;1383,3;1515915625519426165;Tr6SEtutm2
2020-09-24 13:40:26 UTC;view;455068;furniture.living_room.shelving;;1546,86;1515915625519426221;3jOauhrZrL
2020-09-24 13:40:29 UTC;view;3758834;stationery.cartrige;epson;11836,35;1515915625518525545;I5Wz0sDkQt
2020-09-24 13:40:39 UTC;view;481936;;transcend;1585,14;1515915625519426482;6FtQASFdRY
2020-09-24 13:41:06 UTC;view;1168166;electronics.video.tv;starwind;9210,69;1515915625519426442;J2l3dFY2LS
2020-09-24 13:41:08 UTC;view;799067;computers.peripherals.printer;canon;7218,39;1515915625519426515;cMcVlcUvFp
2020-09-24 13:41:24 UTC;view;775032;;;11696,28;1515915625519426770;fqRYDWTcnd
2020-09-24 13:41:27 UTC;view;885551;;greenconnect;952,65;1515915625519426780;jqZa5CSb1v
2020-09-24 13:41:32 UTC;view;828590;electronics.telephone;sirius;1808,73;1515915625519426806;X4Dcts4iVJ
2020-09-24 13:41:35 UTC;view;799067;computers.peripherals.printer;canon;7218,39;1515915625519426515;cMcVlcUvFp
2020-09-24 13:41:44 UTC;view;4027952;computers.ebooks;pocketbook;22434,69;1515915625519426876;LVbAYFpDIn
2020-09-24 13:41:53 UTC;view;884451;electronics.video.tv;lg;16984,14;1515915625519426442;J2l3dFY2LS
2020-09-24 13:41:54 UTC;view;4101210;;ultraflash;1612,98;1515915625519426960;1oZqMqHwyW
2020-09-24 13:42:14 UTC;cart;828590;electronics.telephone;sirius;1808,73;1515915625519426806;X4Dcts4iVJ
2020-09-24 13:42:15 UTC;view;1694833;computers.peripherals.scanner;canon;7716,9;1515915625519427004;vuz7hd90w0
2020-09-24 13:42:18 UTC;view;3506322;computers.components.tv_tuner;perfeo;1695,63;1515915625358482476;043447a5-d6af-4a3f-ad8f-ed8c455a2b17
2020-09-24 13:42:21 UTC;view;589450;appliances.kitchen.juicer;;4689,3;1515915625358854047;KISgvqDoyI
2020-09-24 13:42:33 UTC;view;1843522;;;1311,96;1515915625519427163;H5IXI8dXf4
2020-09-24 13:42:34 UTC;cart;3506322;computers.components.tv_tuner;perfeo;1695,63;1515915625358482476;043447a5-d6af-4a3f-ad8f-ed8c455a2b17
2020-09-24 13:42:42 UTC;view;249738;computers.components.network_adapter;d-link;1197,12;1515915625519426422;EFEPzvyRVq
2020-09-24 13:42:45 UTC;view;1019397;appliances.environment.vacuum;pitatel;4018,53;1515915625519427222;ADJXf0pQxw
2020-09-24 13:43:01 UTC;view;4102302;;aerocool;6064,77;1515915625519427303;DfQNGNo0f5
2020-09-24 13:43:21 UTC;view;4102302;;aerocool;6064,77;1515915625519427449;6XVADX0GhP
2020-09-24 13:43:24 UTC;purchase;828590;electronics.telephone;sirius;1808,73;1515915625519426806;X4Dcts4iVJ
